! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time
# listed in this file and after the last time listed in the file.
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
3891320.0 4.21 0.0 0 0.0 0.3 0.0 0.0
3891330.0 3.48 0.0 0 0.0 0.3 0.0 0.0
3891340.0 2.94 0.0 0 0.0 0.3 0.0 0.0
3891350.0 4.67 0.0 0 0.0 0.3 0.0 0.0
3891360.0 4.98 0.0 0 0.0 0.3 0.0 0.0
3891370.0 3.99 0.0 0 0.0 0.3 0.0 0.0
3891380.0 4.02 0.0 0 0.0 0.3 0.0 0.0
3891390.0 3.86 0.0 0 0.0 0.3 0.0 0.0
3891400.0 5.76 0.0 0 0.0 0.3 0.0 0.0
3891410.0 4.85 0.0 0 0.0 0.3 0.0 0.0
3891420.0 3.11 0.0 0 0.0 0.3 0.0 0.0
3891430.0 3.39 0.0 0 0.0 0.3 0.0 0.0
3891440.0 4.23 0.0 0 0.0 0.3 0.0 0.0
3891450.0 4.64 0.0 0 0.0 0.3 0.0 0.0
3891460.0 4.66 0.0 0 0.0 0.3 0.0 0.0
3891470.0 5.0 0.0 0 0.0 0.3 0.0 0.0
3891480.0 4.44 0.0 0 0.0 0.3 0.0 0.0
3891490.0 4.72 0.0 0 0.0 0.3 0.0 0.0
3891500.0 6.52 0.0 0 0.0 0.3 0.0 0.0
3891510.0 7.63 0.0 0 0.0 0.3 0.0 0.0
3891520.0 6.98 0.0 0 0.0 0.3 0.0 0.0
3891530.0 5.64 0.0 0 0.0 0.3 0.0 0.0
3891540.0 5.76 0.0 0 0.0 0.3 0.0 0.0
3891550.0 6.91 0.0 0 0.0 0.3 0.0 0.0
3891560.0 5.51 0.0 0 0.0 0.3 0.0 0.0
3891570.0 5.51 0.0 0 0.0 0.3 0.0 0.0
3891580.0 5.42 0.0 0 0.0 0.3 0.0 0.0
3891590.0 5.75 0.0 0 0.0 0.3 0.0 0.0
3891600.0 6.42 0.0 0 0.0 0.3 0.0 0.0
3891610.0 6.33 0.0 0 0.0 0.3 0.0 0.0
3891620.0 5.39 0.0 0 0.0 0.3 0.0 0.0
3891630.0 5.43 0.0 0 0.0 0.3 0.0 0.0
3891640.0 5.07 0.0 0 0.0 0.3 0.0 0.0
3891650.0 5.87 0.0 0 0.0 0.3 0.0 0.0
3891660.0 5.16 0.0 0 0.0 0.3 0.0 0.0
3891670.0 5.52 0.0 0 0.0 0.3 0.0 0.0
3891680.0 7.9 0.0 0 0.0 0.3 0.0 0.0
3891690.0 7.19 0.0 0 0.0 0.3 0.0 0.0
3891700.0 6.37 0.0 0 0.0 0.3 0.0 0.0
3891710.0 5.6 0.0 0 0.0 0.3 0.0 0.0
3891720.0 6.07 0.0 0 0.0 0.3 0.0 0.0
3891730.0 5.53 0.0 0 0.0 0.3 0.0 0.0
3891740.0 4.8 0.0 0 0.0 0.3 0.0 0.0
3891750.0 4.47 0.0 0 0.0 0.3 0.0 0.0
3891760.0 4.06 0.0 0 0.0 0.3 0.0 0.0
3891770.0 3.84 0.0 0 0.0 0.3 0.0 0.0
3891780.0 4.57 0.0 0 0.0 0.3 0.0 0.0
3891790.0 4.92 0.0 0 0.0 0.3 0.0 0.0
3891800.0 4.24 0.0 0 0.0 0.3 0.0 0.0
3891810.0 4.38 0.0 0 0.0 0.3 0.0 0.0
3891820.0 4.45 0.0 0 0.0 0.3 0.0 0.0
3891830.0 4.86 0.0 0 0.0 0.3 0.0 0.0
3891840.0 5.3 0.0 0 0.0 0.3 0.0 0.0
3891850.0 4.81 0.0 0 0.0 0.3 0.0 0.0
3891860.0 5.1 0.0 0 0.0 0.3 0.0 0.0
3891870.0 4.69 0.0 0 0.0 0.3 0.0 0.0
3891880.0 4.19 0.0 0 0.0 0.3 0.0 0.0
3891890.0 3.54 0.0 0 0.0 0.3 0.0 0.0
3891900.0 3.08 0.0 0 0.0 0.3 0.0 0.0
3891910.0 5.07 0.0 0 0.0 0.3 0.0 0.0
3891920.0 5.28 0.0 0 0.0 0.3 0.0 0.0
3891930.0 5.65 0.0 0 0.0 0.3 0.0 0.0
3891940.0 5.26 0.0 0 0.0 0.3 0.0 0.0
3891950.0 3.95 0.0 0 0.0 0.3 0.0 0.0
3891960.0 3.12 0.0 0 0.0 0.3 0.0 0.0
3891970.0 3.44 0.0 0 0.0 0.3 0.0 0.0
3891980.0 3.71 0.0 0 0.0 0.3 0.0 0.0
3891990.0 4.87 0.0 0 0.0 0.3 0.0 0.0
3892000.0 6.12 0.0 0 0.0 0.3 0.0 0.0
3892010.0 5.99 0.0 0 0.0 0.3 0.0 0.0
3892020.0 5.72 0.0 0 0.0 0.3 0.0 0.0
3892030.0 4.36 0.0 0 0.0 0.3 0.0 0.0
3892040.0 4.47 0.0 0 0.0 0.3 0.0 0.0
3892050.0 3.37 0.0 0 0.0 0.3 0.0 0.0
3892060.0 2.71 0.0 0 0.0 0.3 0.0 0.0
3892070.0 4.66 0.0 0 0.0 0.3 0.0 0.0
3892080.0 6.53 0.0 0 0.0 0.3 0.0 0.0
3892090.0 5.99 0.0 0 0.0 0.3 0.0 0.0
3892100.0 4.95 0.0 0 0.0 0.3 0.0 0.0
3892110.0 5.0 0.0 0 0.0 0.3 0.0 0.0
3892120.0 5.5 0.0 0 0.0 0.3 0.0 0.0
3892130.0 4.46 0.0 0 0.0 0.3 0.0 0.0
3892140.0 5.32 0.0 0 0.0 0.3 0.0 0.0
3892150.0 6.36 0.0 0 0.0 0.3 0.0 0.0
3892160.0 6.23 0.0 0 0.0 0.3 0.0 0.0
3892170.0 4.8 0.0 0 0.0 0.3 0.0 0.0
3892180.0 5.99 0.0 0 0.0 0.3 0.0 0.0
3892190.0 7.1 0.0 0 0.0 0.3 0.0 0.0
3892200.0 6.47 0.0 0 0.0 0.3 0.0 0.0
3892210.0 6.04 0.0 0 0.0 0.3 0.0 0.0
3892220.0 4.94 0.0 0 0.0 0.3 0.0 0.0
3892230.0 5.35 0.0 0 0.0 0.3 0.0 0.0
3892240.0 5.03 0.0 0 0.0 0.3 0.0 0.0
3892250.0 5.12 0.0 0 0.0 0.3 0.0 0.0
3892260.0 4.83 0.0 0 0.0 0.3 0.0 0.0
3892270.0 4.1 0.0 0 0.0 0.3 0.0 0.0
3892280.0 4.54 0.0 0 0.0 0.3 0.0 0.0
3892290.0 5.03 0.0 0 0.0 0.3 0.0 0.0
3892300.0 5.93 0.0 0 0.0 0.3 0.0 0.0
3892310.0 5.83 0.0 0 0.0 0.3 0.0 0.0
3892320.0 5.87 0.0 0 0.0 0.3 0.0 0.0
3892330.0 6.36 0.0 0 0.0 0.3 0.0 0.0
3892340.0 5.8 0.0 0 0.0 0.3 0.0 0.0
3892350.0 5.43 0.0 0 0.0 0.3 0.0 0.0
3892360.0 5.08 0.0 0 0.0 0.3 0.0 0.0
3892370.0 4.61 0.0 0 0.0 0.3 0.0 0.0
3892380.0 6.12 0.0 0 0.0 0.3 0.0 0.0
3892390.0 5.57 0.0 0 0.0 0.3 0.0 0.0
3892400.0 4.1 0.0 0 0.0 0.3 0.0 0.0
3892410.0 3.65 0.0 0 0.0 0.3 0.0 0.0
3892420.0 3.47 0.0 0 0.0 0.3 0.0 0.0
3892430.0 5.06 0.0 0 0.0 0.3 0.0 0.0
3892440.0 5.34 0.0 0 0.0 0.3 0.0 0.0
3892450.0 6.88 0.0 0 0.0 0.3 0.0 0.0
3892460.0 7.24 0.0 0 0.0 0.3 0.0 0.0
3892470.0 5.8 0.0 0 0.0 0.3 0.0 0.0
3892480.0 6.1 0.0 0 0.0 0.3 0.0 0.0
3892490.0 6.28 0.0 0 0.0 0.3 0.0 0.0
3892500.0 5.7 0.0 0 0.0 0.3 0.0 0.0
3892510.0 4.81 0.0 0 0.0 0.3 0.0 0.0
3892520.0 5.38 0.0 0 0.0 0.3 0.0 0.0
3892530.0 5.27 0.0 0 0.0 0.3 0.0 0.0
3892540.0 5.16 0.0 0 0.0 0.3 0.0 0.0
3892550.0 3.71 0.0 0 0.0 0.3 0.0 0.0
3892560.0 4.74 0.0 0 0.0 0.3 0.0 0.0
3892570.0 5.12 0.0 0 0.0 0.3 0.0 0.0
3892580.0 5.72 0.0 0 0.0 0.3 0.0 0.0
3892590.0 5.25 0.0 0 0.0 0.3 0.0 0.0
3892600.0 4.79 0.0 0 0.0 0.3 0.0 0.0
3892610.0 3.61 0.0 0 0.0 0.3 0.0 0.0
3892620.0 3.65 0.0 0 0.0 0.3 0.0 0.0
3892630.0 3.92 0.0 0 0.0 0.3 0.0 0.0
3892640.0 3.81 0.0 0 0.0 0.3 0.0 0.0
3892650.0 3.43 0.0 0 0.0 0.3 0.0 0.0
3892660.0 3.42 0.0 0 0.0 0.3 0.0 0.0
3892670.0 4.76 0.0 0 0.0 0.3 0.0 0.0
3892680.0 5.36 0.0 0 0.0 0.3 0.0 0.0
3892690.0 4.51 0.0 0 0.0 0.3 0.0 0.0
3892700.0 3.63 0.0 0 0.0 0.3 0.0 0.0
3892710.0 2.62 0.0 0 0.0 0.3 0.0 0.0
3892720.0 1.65 0.0 0 0.0 0.3 0.0 0.0
3892730.0 1.45 0.0 0 0.0 0.3 0.0 0.0
3892740.0 4.87 0.0 0 0.0 0.3 0.0 0.0
3892750.0 5.93 0.0 0 0.0 0.3 0.0 0.0
3892760.0 4.99 0.0 0 0.0 0.3 0.0 0.0
3892770.0 4.87 0.0 0 0.0 0.3 0.0 0.0
3892780.0 3.85 0.0 0 0.0 0.3 0.0 0.0
3892790.0 4.11 0.0 0 0.0 0.3 0.0 0.0
3892800.0 4.03 0.0 0 0.0 0.3 0.0 0.0
3892810.0 5.54 0.0 0 0.0 0.3 0.0 0.0
3892820.0 6.31 0.0 0 0.0 0.3 0.0 0.0
3892830.0 7.06 0.0 0 0.0 0.3 0.0 0.0
3892840.0 6.81 0.0 0 0.0 0.3 0.0 0.0
3892850.0 7.06 0.0 0 0.0 0.3 0.0 0.0
3892860.0 6.97 0.0 0 0.0 0.3 0.0 0.0
3892870.0 6.97 0.0 0 0.0 0.3 0.0 0.0
3892880.0 6.52 0.0 0 0.0 0.3 0.0 0.0
3892890.0 6.72 0.0 0 0.0 0.3 0.0 0.0
3892900.0 6.72 0.0 0 0.0 0.3 0.0 0.0
3892910.0 7.14 0.0 0 0.0 0.3 0.0 0.0
3892920.0 6.07 0.0 0 0.0 0.3 0.0 0.0
3892930.0 5.3 0.0 0 0.0 0.3 0.0 0.0
3892940.0 4.67 0.0 0 0.0 0.3 0.0 0.0
3892950.0 4.2 0.0 0 0.0 0.3 0.0 0.0
3892960.0 3.83 0.0 0 0.0 0.3 0.0 0.0
3892970.0 4.08 0.0 0 0.0 0.3 0.0 0.0
3892980.0 4.05 0.0 0 0.0 0.3 0.0 0.0
3892990.0 3.61 0.0 0 0.0 0.3 0.0 0.0
3893000.0 4.03 0.0 0 0.0 0.3 0.0 0.0
3893010.0 5.21 0.0 0 0.0 0.3 0.0 0.0
3893020.0 6.46 0.0 0 0.0 0.3 0.0 0.0
3893030.0 5.53 0.0 0 0.0 0.3 0.0 0.0
3893040.0 5.75 0.0 0 0.0 0.3 0.0 0.0
3893050.0 6.81 0.0 0 0.0 0.3 0.0 0.0
3893060.0 6.28 0.0 0 0.0 0.3 0.0 0.0
3893070.0 6.14 0.0 0 0.0 0.3 0.0 0.0
3893080.0 6.23 0.0 0 0.0 0.3 0.0 0.0
3893090.0 5.52 0.0 0 0.0 0.3 0.0 0.0
3893100.0 4.82 0.0 0 0.0 0.3 0.0 0.0
3893110.0 5.63 0.0 0 0.0 0.3 0.0 0.0
3893120.0 5.45 0.0 0 0.0 0.3 0.0 0.0
3893130.0 5.21 0.0 0 0.0 0.3 0.0 0.0
3893140.0 4.97 0.0 0 0.0 0.3 0.0 0.0
3893150.0 4.12 0.0 0 0.0 0.3 0.0 0.0
3893160.0 3.36 0.0 0 0.0 0.3 0.0 0.0
3893170.0 2.42 0.0 0 0.0 0.3 0.0 0.0
3893180.0 4.46 0.0 0 0.0 0.3 0.0 0.0
3893190.0 6.25 0.0 0 0.0 0.3 0.0 0.0
3893200.0 5.85 0.0 0 0.0 0.3 0.0 0.0
3893210.0 4.86 0.0 0 0.0 0.3 0.0 0.0
3893220.0 3.97 0.0 0 0.0 0.3 0.0 0.0
3893230.0 2.86 0.0 0 0.0 0.3 0.0 0.0
3893240.0 4.68 0.0 0 0.0 0.3 0.0 0.0
3893250.0 5.7 0.0 0 0.0 0.3 0.0 0.0
3893260.0 5.05 0.0 0 0.0 0.3 0.0 0.0
3893270.0 4.3 0.0 0 0.0 0.3 0.0 0.0
3893280.0 3.47 0.0 0 0.0 0.3 0.0 0.0
3893290.0 3.58 0.0 0 0.0 0.3 0.0 0.0
3893300.0 4.11 0.0 0 0.0 0.3 0.0 0.0
3893310.0 4.79 0.0 0 0.0 0.3 0.0 0.0
3893320.0 5.25 0.0 0 0.0 0.3 0.0 0.0
3893330.0 5.5 0.0 0 0.0 0.3 0.0 0.0
3893340.0 5.86 0.0 0 0.0 0.3 0.0 0.0
3893350.0 6.55 0.0 0 0.0 0.3 0.0 0.0
3893360.0 6.32 0.0 0 0.0 0.3 0.0 0.0
3893370.0 6.23 0.0 0 0.0 0.3 0.0 0.0
3893380.0 4.85 0.0 0 0.0 0.3 0.0 0.0
3893390.0 3.87 0.0 0 0.0 0.3 0.0 0.0
3893400.0 5.28 0.0 0 0.0 0.3 0.0 0.0
3893410.0 5.32 0.0 0 0.0 0.3 0.0 0.0
3893420.0 5.03 0.0 0 0.0 0.3 0.0 0.0
3893430.0 4.73 0.0 0 0.0 0.3 0.0 0.0
3893440.0 5.75 0.0 0 0.0 0.3 0.0 0.0
3893450.0 5.23 0.0 0 0.0 0.3 0.0 0.0
3893460.0 4.68 0.0 0 0.0 0.3 0.0 0.0
3893470.0 4.62 0.0 0 0.0 0.3 0.0 0.0
3893480.0 4.17 0.0 0 0.0 0.3 0.0 0.0
3893490.0 4.41 0.0 0 0.0 0.3 0.0 0.0
3893500.0 4.29 0.0 0 0.0 0.3 0.0 0.0
3893510.0 4.3 0.0 0 0.0 0.3 0.0 0.0
3893520.0 5.3 0.0 0 0.0 0.3 0.0 0.0
3893530.0 5.38 0.0 0 0.0 0.3 0.0 0.0
3893540.0 4.84 0.0 0 0.0 0.3 0.0 0.0
3893550.0 5.09 0.0 0 0.0 0.3 0.0 0.0
3893560.0 5.6 0.0 0 0.0 0.3 0.0 0.0
3893570.0 6.86 0.0 0 0.0 0.3 0.0 0.0
3893580.0 6.66 0.0 0 0.0 0.3 0.0 0.0
3893590.0 5.78 0.0 0 0.0 0.3 0.0 0.0
3893600.0 4.53 0.0 0 0.0 0.3 0.0 0.0
3893610.0 4.35 0.0 0 0.0 0.3 0.0 0.0
3893620.0 5.21 0.0 0 0.0 0.3 0.0 0.0
3893630.0 5.38 0.0 0 0.0 0.3 0.0 0.0
3893640.0 6.52 0.0 0 0.0 0.3 0.0 0.0
3893650.0 6.07 0.0 0 0.0 0.3 0.0 0.0
3893660.0 5.22 0.0 0 0.0 0.3 0.0 0.0
3893670.0 5.21 0.0 0 0.0 0.3 0.0 0.0
3893680.0 6.48 0.0 0 0.0 0.3 0.0 0.0
3893690.0 6.16 0.0 0 0.0 0.3 0.0 0.0
3893700.0 6.41 0.0 0 0.0 0.3 0.0 0.0
3893710.0 5.86 0.0 0 0.0 0.3 0.0 0.0
3893720.0 6.3 0.0 0 0.0 0.3 0.0 0.0
3893730.0 5.86 0.0 0 0.0 0.3 0.0 0.0
3893740.0 6.77 0.0 0 0.0 0.3 0.0 0.0
3893750.0 5.4 0.0 0 0.0 0.3 0.0 0.0
3893760.0 4.96 0.0 0 0.0 0.3 0.0 0.0
3893770.0 3.97 0.0 0 0.0 0.3 0.0 0.0
3893780.0 4.43 0.0 0 0.0 0.3 0.0 0.0
3893790.0 5.43 0.0 0 0.0 0.3 0.0 0.0
3893800.0 5.17 0.0 0 0.0 0.3 0.0 0.0
3893810.0 5.17 0.0 0 0.0 0.3 0.0 0.0
3893820.0 4.34 0.0 0 0.0 0.3 0.0 0.0
3893830.0 4.6 0.0 0 0.0 0.3 0.0 0.0
3893840.0 3.52 0.0 0 0.0 0.3 0.0 0.0
3893850.0 3.33 0.0 0 0.0 0.3 0.0 0.0
3893860.0 4.45 0.0 0 0.0 0.3 0.0 0.0
3893870.0 5.71 0.0 0 0.0 0.3 0.0 0.0
3893880.0 5.17 0.0 0 0.0 0.3 0.0 0.0
3893890.0 6.48 0.0 0 0.0 0.3 0.0 0.0
3893900.0 7.51 0.0 0 0.0 0.3 0.0 0.0
3893910.0 7.06 0.0 0 0.0 0.3 0.0 0.0
3893920.0 5.88 0.0 0 0.0 0.3 0.0 0.0
3893930.0 5.11 0.0 0 0.0 0.3 0.0 0.0
3893940.0 5.39 0.0 0 0.0 0.3 0.0 0.0
3893950.0 5.26 0.0 0 0.0 0.3 0.0 0.0
3893960.0 6.13 0.0 0 0.0 0.3 0.0 0.0
3893970.0 6.03 0.0 0 0.0 0.3 0.0 0.0
3893980.0 5.19 0.0 0 0.0 0.3 0.0 0.0
3893990.0 4.48 0.0 0 0.0 0.3 0.0 0.0
3894000.0 6.52 0.0 0 0.0 0.3 0.0 0.0
3894010.0 6.17 0.0 0 0.0 0.3 0.0 0.0
3894020.0 5.56 0.0 0 0.0 0.3 0.0 0.0
3894030.0 4.89 0.0 0 0.0 0.3 0.0 0.0
3894040.0 5.2 0.0 0 0.0 0.3 0.0 0.0
3894050.0 6.56 0.0 0 0.0 0.3 0.0 0.0
3894060.0 6.33 0.0 0 0.0 0.3 0.0 0.0
3894070.0 6.91 0.0 0 0.0 0.3 0.0 0.0
3894080.0 5.88 0.0 0 0.0 0.3 0.0 0.0
3894090.0 4.93 0.0 0 0.0 0.3 0.0 0.0
3894100.0 4.81 0.0 0 0.0 0.3 0.0 0.0
3894110.0 4.18 0.0 0 0.0 0.3 0.0 0.0
3894120.0 5.35 0.0 0 0.0 0.3 0.0 0.0
3894130.0 5.39 0.0 0 0.0 0.3 0.0 0.0
3894140.0 4.92 0.0 0 0.0 0.3 0.0 0.0
3894150.0 3.45 0.0 0 0.0 0.3 0.0 0.0
3894160.0 3.71 0.0 0 0.0 0.3 0.0 0.0
3894170.0 5.08 0.0 0 0.0 0.3 0.0 0.0
3894180.0 6.18 0.0 0 0.0 0.3 0.0 0.0
3894190.0 5.65 0.0 0 0.0 0.3 0.0 0.0
3894200.0 5.39 0.0 0 0.0 0.3 0.0 0.0
3894210.0 6.6 0.0 0 0.0 0.3 0.0 0.0
3894220.0 7.5 0.0 0 0.0 0.3 0.0 0.0
3894230.0 6.8 0.0 0 0.0 0.3 0.0 0.0
3894240.0 6.93 0.0 0 0.0 0.3 0.0 0.0
3894250.0 6.07 0.0 0 0.0 0.3 0.0 0.0
3894260.0 6.62 0.0 0 0.0 0.3 0.0 0.0
3894270.0 5.66 0.0 0 0.0 0.3 0.0 0.0
3894280.0 5.68 0.0 0 0.0 0.3 0.0 0.0
3894290.0 7.31 0.0 0 0.0 0.3 0.0 0.0
3894300.0 6.87 0.0 0 0.0 0.3 0.0 0.0
3894310.0 7.46 0.0 0 0.0 0.3 0.0 0.0
3894320.0 6.41 0.0 0 0.0 0.3 0.0 0.0
3894330.0 7.15 0.0 0 0.0 0.3 0.0 0.0
3894340.0 6.28 0.0 0 0.0 0.3 0.0 0.0
3894350.0 5.27 0.0 0 0.0 0.3 0.0 0.0
3894360.0 6.42 0.0 0 0.0 0.3 0.0 0.0
3894370.0 5.66 0.0 0 0.0 0.3 0.0 0.0
3894380.0 5.48 0.0 0 0.0 0.3 0.0 0.0
3894390.0 4.24 0.0 0 0.0 0.3 0.0 0.0
3894400.0 4.79 0.0 0 0.0 0.3 0.0 0.0
3894410.0 4.96 0.0 0 0.0 0.3 0.0 0.0
3894420.0 5.1 0.0 0 0.0 0.3 0.0 0.0
3894430.0 4.53 0.0 0 0.0 0.3 0.0 0.0
3894440.0 4.69 0.0 0 0.0 0.3 0.0 0.0
3894450.0 3.76 0.0 0 0.0 0.3 0.0 0.0
3894460.0 3.71 0.0 0 0.0 0.3 0.0 0.0
3894470.0 4.72 0.0 0 0.0 0.3 0.0 0.0
3894480.0 6.17 0.0 0 0.0 0.3 0.0 0.0
3894490.0 6.4 0.0 0 0.0 0.3 0.0 0.0
3894500.0 6.51 0.0 0 0.0 0.3 0.0 0.0
3894510.0 6.71 0.0 0 0.0 0.3 0.0 0.0
3894520.0 6.18 0.0 0 0.0 0.3 0.0 0.0
3894530.0 4.96 0.0 0 0.0 0.3 0.0 0.0
3894540.0 4.13 0.0 0 0.0 0.3 0.0 0.0
3894550.0 3.63 0.0 0 0.0 0.3 0.0 0.0
3894560.0 4.64 0.0 0 0.0 0.3 0.0 0.0
3894570.0 5.38 0.0 0 0.0 0.3 0.0 0.0
3894580.0 4.25 0.0 0 0.0 0.3 0.0 0.0
3894590.0 3.81 0.0 0 0.0 0.3 0.0 0.0
3894600.0 3.73 0.0 0 0.0 0.3 0.0 0.0
3894610.0 3.39 0.0 0 0.0 0.3 0.0 0.0
3894620.0 2.63 0.0 0 0.0 0.3 0.0 0.0
3894630.0 3.23 0.0 0 0.0 0.3 0.0 0.0
3894640.0 4.33 0.0 0 0.0 0.3 0.0 0.0
3894650.0 4.08 0.0 0 0.0 0.3 0.0 0.0
3894660.0 4.84 0.0 0 0.0 0.3 0.0 0.0
3894670.0 5.57 0.0 0 0.0 0.3 0.0 0.0
3894680.0 5.54 0.0 0 0.0 0.3 0.0 0.0
3894690.0 4.75 0.0 0 0.0 0.3 0.0 0.0
3894700.0 5.51 0.0 0 0.0 0.3 0.0 0.0
3894710.0 4.36 0.0 0 0.0 0.3 0.0 0.0
3894720.0 3.47 0.0 0 0.0 0.3 0.0 0.0
3894730.0 3.23 0.0 0 0.0 0.3 0.0 0.0
3894740.0 3.53 0.0 0 0.0 0.3 0.0 0.0
3894750.0 4.31 0.0 0 0.0 0.3 0.0 0.0
3894760.0 4.76 0.0 0 0.0 0.3 0.0 0.0
3894770.0 4.63 0.0 0 0.0 0.3 0.0 0.0
3894780.0 6.93 0.0 0 0.0 0.3 0.0 0.0
3894790.0 6.63 0.0 0 0.0 0.3 0.0 0.0
3894800.0 5.94 0.0 0 0.0 0.3 0.0 0.0
3894810.0 6.17 0.0 0 0.0 0.3 0.0 0.0
3894820.0 6.93 0.0 0 0.0 0.3 0.0 0.0
3894830.0 6.46 0.0 0 0.0 0.3 0.0 0.0
3894840.0 6.52 0.0 0 0.0 0.3 0.0 0.0
3894850.0 5.75 0.0 0 0.0 0.3 0.0 0.0
3894860.0 4.77 0.0 0 0.0 0.3 0.0 0.0
3894870.0 4.34 0.0 0 0.0 0.3 0.0 0.0
3894880.0 3.29 0.0 0 0.0 0.3 0.0 0.0
3894890.0 3.2 0.0 0 0.0 0.3 0.0 0.0
3894900.0 3.01 0.0 0 0.0 0.3 0.0 0.0
3894910.0 1.78 0.0 0 0.0 0.3 0.0 0.0
3894920.0 1.34 0.0 0 0.0 0.3 0.0 0.0
3894930.0 3.59 0.0 0 0.0 0.3 0.0 0.0
3894940.0 5.03 0.0 0 0.0 0.3 0.0 0.0
3894950.0 5.44 0.0 0 0.0 0.3 0.0 0.0
3894960.0 5.45 0.0 0 0.0 0.3 0.0 0.0
3894970.0 3.87 0.0 0 0.0 0.3 0.0 0.0
3894980.0 3.38 0.0 0 0.0 0.3 0.0 0.0
3894990.0 5.07 0.0 0 0.0 0.3 0.0 0.0
3895000.0 4.42 0.0 0 0.0 0.3 0.0 0.0
3895010.0 4.53 0.0 0 0.0 0.3 0.0 0.0
3895020.0 4.38 0.0 0 0.0 0.3 0.0 0.0
3895030.0 5.36 0.0 0 0.0 0.3 0.0 0.0
3895040.0 5.28 0.0 0 0.0 0.3 0.0 0.0
3895050.0 4.99 0.0 0 0.0 0.3 0.0 0.0
3895060.0 4.98 0.0 0 0.0 0.3 0.0 0.0
3895070.0 5.72 0.0 0 0.0 0.3 0.0 0.0
3895080.0 5.27 0.0 0 0.0 0.3 0.0 0.0
3895090.0 4.0 0.0 0 0.0 0.3 0.0 0.0
3895100.0 2.94 0.0 0 0.0 0.3 0.0 0.0
3895110.0 3.88 0.0 0 0.0 0.3 0.0 0.0
3895120.0 4.36 0.0 0 0.0 0.3 0.0 0.0
3895130.0 4.17 0.0 0 0.0 0.3 0.0 0.0
3895140.0 4.06 0.0 0 0.0 0.3 0.0 0.0
3895150.0 5.08 0.0 0 0.0 0.3 0.0 0.0
3895160.0 4.18 0.0 0 0.0 0.3 0.0 0.0
3895170.0 4.99 0.0 0 0.0 0.3 0.0 0.0
3895180.0 5.97 0.0 0 0.0 0.3 0.0 0.0
3895190.0 6.9 0.0 0 0.0 0.3 0.0 0.0
3895200.0 6.18 0.0 0 0.0 0.3 0.0 0.0
3895210.0 4.46 0.0 0 0.0 0.3 0.0 0.0
3895220.0 2.97 0.0 0 0.0 0.3 0.0 0.0
3895230.0 3.99 0.0 0 0.0 0.3 0.0 0.0
3895240.0 5.16 0.0 0 0.0 0.3 0.0 0.0
3895250.0 4.85 0.0 0 0.0 0.3 0.0 0.0
3895260.0 4.68 0.0 0 0.0 0.3 0.0 0.0
3895270.0 5.64 0.0 0 0.0 0.3 0.0 0.0
3895280.0 6.33 0.0 0 0.0 0.3 0.0 0.0
3895290.0 5.33 0.0 0 0.0 0.3 0.0 0.0
3895300.0 5.53 0.0 0 0.0 0.3 0.0 0.0
3895310.0 5.69 0.0 0 0.0 0.3 0.0 0.0
3895320.0 5.39 0.0 0 0.0 0.3 0.0 0.0
3895330.0 5.2 0.0 0 0.0 0.3 0.0 0.0
3895340.0 4.93 0.0 0 0.0 0.3 0.0 0.0
3895350.0 4.23 0.0 0 0.0 0.3 0.0 0.0
3895360.0 3.57 0.0 0 0.0 0.3 0.0 0.0
3895370.0 3.36 0.0 0 0.0 0.3 0.0 0.0
3895380.0 2.94 0.0 0 0.0 0.3 0.0 0.0
3895390.0 2.67 0.0 0 0.0 0.3 0.0 0.0
3895400.0 3.64 0.0 0 0.0 0.3 0.0 0.0
3895410.0 3.81 0.0 0 0.0 0.3 0.0 0.0
3895420.0 3.6 0.0 0 0.0 0.3 0.0 0.0
3895430.0 2.81 0.0 0 0.0 0.3 0.0 0.0
3895440.0 3.35 0.0 0 0.0 0.3 0.0 0.0
3895450.0 4.49 0.0 0 0.0 0.3 0.0 0.0
3895460.0 5.28 0.0 0 0.0 0.3 0.0 0.0
3895470.0 5.62 0.0 0 0.0 0.3 0.0 0.0
3895480.0 5.65 0.0 0 0.0 0.3 0.0 0.0
3895490.0 5.37 0.0 0 0.0 0.3 0.0 0.0
3895500.0 5.38 0.0 0 0.0 0.3 0.0 0.0
3895510.0 4.9 0.0 0 0.0 0.3 0.0 0.0
3895520.0 4.4 0.0 0 0.0 0.3 0.0 0.0
3895530.0 4.33 0.0 0 0.0 0.3 0.0 0.0
3895540.0 4.75 0.0 0 0.0 0.3 0.0 0.0
3895550.0 4.69 0.0 0 0.0 0.3 0.0 0.0
3895560.0 4.18 0.0 0 0.0 0.3 0.0 0.0
3895570.0 3.53 0.0 0 0.0 0.3 0.0 0.0
3895580.0 3.6 0.0 0 0.0 0.3 0.0 0.0
3895590.0 4.72 0.0 0 0.0 0.3 0.0 0.0
3895600.0 4.93 0.0 0 0.0 0.3 0.0 0.0
